Time	CPU Temperature	CPU Frequency	Ambient Temperature
307.9	59.9	1500.4	23.6
310.1	60.3	1500.3	23.6
312.3	60.8	1500.4	23.6
314.5	59.4	1500.3	23.6
316.6	61.8	1500.4	23.6
318.8	62.3	1500.3	23.6
321.0	62.8	1500.4	23.6
323.1	62.8	1500.3	23.6
325.3	62.3	1500.3	23.6
327.5	63.3	1500.3	23.6
329.6	64.2	1500.3	23.6
331.8	63.7	1500.4	23.6
334.0	64.7	1500.3	23.6
336.1	63.7	1500.4	23.6
338.3	64.2	1500.3	23.6
340.5	65.2	1500.3	23.6
342.7	65.2	1500.3	23.6
344.8	64.7	1500.4	23.6
347.0	65.7	1500.3	23.6
349.1	66.2	1500.4	23.6
351.3	66.7	1500.4	23.6
353.5	67.6	1500.3	23.6
355.6	67.2	1500.4	23.6
357.8	67.6	1500.4	23.6
360.0	68.1	1500.3	23.6
362.1	68.6	1500.3	23.6
364.3	67.6	1500.4	23.6
366.4	67.6	1500.3	23.6
368.6	68.6	1500.3	23.6
370.8	69.1	1500.3	23.6
372.9	69.1	1500.3	23.6
375.1	68.1	1500.3	23.6
377.3	68.6	1500.4	23.6
379.4	70.1	1500.3	23.6
381.6	70.1	1500.4	23.6
383.8	70.1	1500.4	23.6
385.9	69.6	1500.4	23.6
388.1	69.6	1500.3	23.6
390.2	70.1	1500.3	23.6
392.4	70.6	1500.4	23.6
394.6	70.6	1500.4	23.6
396.7	71.1	1500.3	23.6
398.9	71.1	1500.3	23.6
401.0	70.1	1500.4	23.6
403.2	70.6	1500.3	23.6
405.4	72.0	1500.3	23.6
407.6	71.1	1500.3	23.6
409.7	71.5	1500.3	23.6
