Time	CPU Temperature	CPU Frequency
532.6	51.1	1500.4
534.8	50.6	1500.3
536.9	51.1	1500.4
539.0	49.6	1500.3
541.2	51.6	1500.3
543.3	52.1	1500.4
545.5	50.6	1500.3
547.6	51.1	1500.4
549.7	51.1	1500.4
551.9	51.1	1500.3
554.0	51.1	1500.3
556.2	50.6	1500.3
558.3	50.1	1500.3
560.4	50.6	1500.3
562.6	51.6	1500.3
564.7	50.1	1500.4
566.9	50.6	1500.3
569.0	51.6	1500.4
571.1	50.6	1500.3
573.3	50.6	1500.3
575.4	50.1	1500.3
577.6	50.6	1500.3
579.7	51.6	1500.4
581.9	50.6	1500.4
584.0	50.6	1500.3
586.2	50.6	1500.4
588.3	51.1	1500.3
590.5	51.1	1500.4
592.6	51.1	1500.4
594.7	50.6	1500.3
596.9	50.6	1500.3
599.0	50.6	1500.3
601.2	51.1	1500.4
603.3	50.6	1500.4
605.4	51.1	1500.3
607.6	50.6	1500.4
609.7	50.1	1500.3
611.8	51.1	1500.3
614.0	50.1	1500.3
616.1	50.1	1500.4
618.2	50.6	1500.3
620.4	50.6	1500.3
622.5	50.1	1500.3
624.7	51.1	1500.3
626.8	50.1	1500.4
629.0	50.1	1500.4
631.1	50.1	1500.3
633.2	51.6	1500.4
635.4	51.6	1500.3
637.5	50.6	1500.3
639.7	50.6	1500.3
641.8	51.1	1500.3
643.9	51.1	1500.4
646.1	51.6	1500.3
648.2	51.1	1500.4
650.4	51.1	1500.3
652.5	51.1	1500.4
654.7	51.1	1500.3
656.8	50.6	1500.4
658.9	50.6	1500.4
661.1	51.6	1500.4
663.2	51.1	1500.3
665.4	50.6	1500.3
667.5	50.6	1500.3
669.6	51.1	1500.3
671.8	50.6	1500.3
673.9	51.1	1500.3
676.1	50.6	1500.4
678.2	51.6	1500.3
680.4	50.6	1500.3
682.5	51.6	1500.3
684.6	51.1	1500.3
686.8	50.6	1500.3
688.9	50.6	1500.3
691.1	51.1	1500.3
693.2	50.6	1500.4
695.3	51.1	1500.4
697.5	51.1	1500.3
699.6	51.1	1500.4
701.8	50.6	1500.3
703.9	50.6	1500.3
706.0	50.6	1500.3
708.2	50.6	1500.3
710.3	51.1	1500.3
712.5	51.6	1500.4
714.6	51.6	1500.4
716.8	50.1	1500.3
718.9	50.6	1500.3
721.0	50.1	1500.3
723.2	50.1	1500.3
725.4	51.1	1500.4
727.5	50.6	1500.3
729.6	50.6	1500.3
731.8	52.1	1500.3
733.9	51.1	1500.3
736.1	50.1	1500.3
738.2	51.1	1500.3
740.3	50.6	1500.4
742.5	50.6	1500.3
744.6	51.1	1500.3
746.7	50.1	1500.4
748.9	51.1	1500.4
751.0	50.6	1500.3
753.2	51.1	1500.3
755.3	51.1	1500.3
757.4	51.1	1500.3
759.6	50.6	1500.3
761.7	50.6	1500.3
763.9	50.6	1500.3
766.0	50.1	1500.3
768.2	50.1	1500.4
770.3	50.6	1500.3
772.5	51.6	1500.3
774.6	51.1	1500.4
776.7	51.6	1500.3
778.9	51.1	1500.3
781.0	51.1	1500.4
783.2	50.1	1500.3
785.3	52.1	1500.3
787.5	50.6	1500.3
789.6	51.1	1500.3
791.8	50.6	1500.3
793.9	51.1	1500.3
796.1	50.6	1500.4
798.2	51.1	1500.4
800.4	51.6	1500.3
802.5	51.1	1500.4
804.7	51.6	1500.4
806.8	50.6	1500.4
808.9	50.1	1500.3
811.1	51.6	1500.4
813.2	50.6	1500.3
815.4	51.1	1500.3
817.5	51.6	1500.4
819.7	51.1	1500.3
821.8	51.1	1500.4
824.0	50.6	1500.4
826.1	50.1	1500.3
828.3	50.6	1500.3
830.4	51.6	1500.3
832.5	51.1	1500.3
834.7	50.6	1500.4
836.8	51.1	1500.4
839.0	50.6	1500.3
841.1	50.6	1500.4
843.2	50.6	1500.3
845.4	50.6	1500.3
847.5	50.6	1500.3
849.7	51.1	1500.4
851.8	51.6	1500.4
853.9	52.1	1500.3
856.1	50.6	1500.3
858.2	51.1	1500.4
860.4	50.6	1500.4
862.5	51.1	1500.3
864.6	51.6	1500.4
866.8	51.1	1500.4
868.9	50.6	1500.3
871.1	51.6	1500.3
873.2	50.6	1500.4
875.4	50.6	1500.3
877.5	50.1	1500.4
879.6	50.6	1500.3
881.8	51.6	1500.3
883.9	51.1	1500.4
886.0	50.1	1500.3
888.2	50.1	1500.3
890.3	51.1	1500.4
892.5	51.6	1500.4
894.6	51.6	1500.4
896.7	50.6	1500.3
898.9	49.6	1500.3
901.1	51.1	1500.4
903.2	51.1	1500.3
905.3	51.6	1500.4
907.5	50.6	1500.3
909.6	51.1	1500.3
911.8	50.6	1500.4
913.9	51.1	1500.4
916.0	51.6	1500.4
918.2	50.6	1500.4
920.3	51.6	1500.3
922.5	51.1	1500.4
924.6	51.1	1500.4
926.7	50.6	1500.4
928.8	50.6	1500.4
931.0	51.1	1500.3
933.1	50.6	1500.3
935.3	50.6	1500.3
937.4	51.1	1500.3
939.5	51.6	1500.3
941.7	51.1	1500.4
943.8	51.1	1500.4
945.9	50.6	1500.4
948.1	51.1	1500.4
950.2	50.6	1500.4
952.4	51.6	1500.3
954.5	50.1	1500.3
956.6	51.1	1500.4
958.8	51.1	1500.3
960.9	50.1	1500.3
963.1	51.1	1500.4
965.2	51.1	1500.4
967.3	50.6	1500.3
969.5	51.6	1500.3
971.6	50.6	1500.3
973.8	51.1	1500.3
975.9	52.1	1500.3
978.1	50.6	1500.3
980.3	50.6	1500.3
982.4	50.6	1500.4
984.6	51.1	1500.4
986.7	50.6	1500.4
988.9	51.6	1500.4
991.0	50.6	1500.4
993.1	51.1	1500.3
995.2	51.6	1500.3
997.4	50.6	1500.4
999.5	50.6	1500.3
1001.7	51.6	1500.3
1003.8	50.6	1500.4
1006.0	51.1	1500.3
1008.1	50.1	1500.3
1010.3	50.6	1500.4
1012.4	50.1	1500.3
1014.5	51.1	1500.4
1016.6	51.6	1500.3
1018.7	50.6	1500.3
1020.9	50.6	1500.3
1023.0	50.6	1500.4
1025.1	51.6	1500.3
1027.3	51.1	1500.3
1029.4	51.1	1500.4
1031.6	50.1	1500.4
1033.7	50.6	1500.4
1035.9	50.6	1500.3
1038.0	52.5	1500.3
1040.2	50.6	1500.4
1042.3	51.6	1500.4
1044.5	50.1	1500.4
1046.6	50.6	1500.4
1048.7	50.6	1500.3
1050.9	51.1	1500.3
1053.0	50.6	1500.3
1055.2	52.1	1500.3
1057.3	50.1	1500.4
1059.4	50.6	1500.4
1061.5	50.6	1500.3
1063.7	50.6	1500.4
1065.8	50.6	1500.3
1068.0	50.1	1500.4
1070.1	50.6	1500.3
1072.3	51.1	1500.4
1074.4	51.1	1500.3
1076.5	51.6	1500.3
1078.7	51.1	1500.3
1080.8	50.6	1500.3
1083.0	51.1	1500.4
1085.1	50.1	1500.3
1087.3	51.6	1500.3
1089.4	51.1	1500.4
1091.5	50.6	1500.3
1093.7	51.6	1500.3
1095.8	51.1	1500.4
1097.9	50.6	1500.4
1100.1	51.6	1500.3
1102.2	51.6	1500.3
1104.4	51.1	1500.4
1106.5	51.6	1500.4
1108.6	51.1	1500.3
1110.8	50.6	1500.4
1112.9	50.6	1500.3
1115.1	50.6	1500.3
1117.2	50.6	1500.3
1119.3	49.6	1500.3
1121.5	51.1	1500.4
1123.7	50.6	1500.3
1125.8	52.1	1500.3
1127.9	51.1	1500.3
1130.1	51.6	1500.3
1132.2	50.6	1500.3
1134.4	50.1	1500.4
1136.5	51.1	1500.3
1138.7	51.1	1500.4
1140.8	50.6	1500.4
1143.0	50.1	1500.4
1145.1	51.6	1500.4
1147.2	50.6	1500.3
1149.4	51.1	1500.4
1151.5	51.6	1500.4
1153.7	50.1	1500.3
1155.8	50.6	1500.4
1158.0	50.1	1500.3
1160.1	51.6	1500.3
1162.3	51.1	1500.3
1164.4	50.6	1500.4
1166.6	50.6	1500.3
1168.7	50.6	1500.4
1170.9	50.6	1500.3
1173.0	52.1	1500.4
1175.2	50.1	1500.3
1177.3	51.1	1500.3
1179.5	50.6	1500.3
1181.6	50.6	1500.3
1183.7	51.1	1500.3
1185.9	51.6	1500.4
1188.0	50.1	1500.3
1190.2	52.1	1500.4
1192.3	50.1	1500.3
1194.5	51.6	1500.3
1196.6	50.6	1500.4
1198.8	51.1	1500.3
1200.9	48.2	800.2
1203.0	46.2	900.2
1205.2	45.2	1000.3
1207.3	45.7	1500.4
1209.3	43.8	900.2
1211.4	43.3	900.2
1213.6	43.3	900.2
1215.7	42.3	900.2
1217.8	41.8	1500.3
1219.9	42.3	1500.3
1222.0	41.3	700.2
1224.1	40.9	600.1
1226.2	41.3	800.2
1228.4	40.4	900.2
1230.5	40.4	900.2
1232.6	40.9	1000.2
1234.7	39.4	1500.3
1236.8	40.4	700.2
1238.9	39.4	800.2
1241.0	39.9	800.2
1243.1	38.9	800.2
1245.3	38.9	800.2
1247.4	39.9	900.2
1249.5	39.4	1000.2
1251.6	38.9	700.2
1253.7	39.9	1500.4
1255.7	40.4	900.2
1257.8	37.9	1000.3
1260.0	38.4	900.2
1262.1	39.4	1000.2
1264.2	37.9	700.2
1266.3	38.9	800.2
1268.4	38.4	900.2
1270.5	38.4	900.2
1272.6	38.4	1000.2
1274.7	37.9	1500.3
1276.9	37.9	700.2
1279.0	37.4	1000.2
1281.1	38.9	900.2
1283.2	37.9	900.2
1285.3	36.5	900.2
1287.4	37.9	900.2
1289.5	37.9	1500.4
1291.6	37.0	800.2
1293.7	37.9	900.2
1295.8	36.5	1000.2
1297.9	37.0	1500.4
1300.0	37.4	1500.3
1302.2	37.0	600.1
1304.3	37.4	1000.2
1306.4	37.0	800.2
1308.5	37.0	800.2
1310.6	36.5	900.2
1312.7	37.0	900.2
1314.8	37.0	1500.3
1316.9	37.0	800.2
1319.1	37.0	800.2
1321.2	37.0	800.2
1323.3	37.4	900.2
1325.4	37.0	1000.3
1327.5	37.0	1500.4
1329.6	36.0	1500.3
1331.6	37.0	800.2
1333.7	37.0	900.2
1335.8	36.0	1500.4
1338.0	36.5	900.2
1340.1	36.5	800.2
1342.2	35.5	900.2
1344.3	37.0	1000.3
1346.4	37.0	1000.2
1348.5	37.4	700.2
1350.6	36.0	700.2
1352.7	36.5	800.2
1354.9	36.0	900.2
1356.9	36.5	1000.3
1359.1	36.0	700.2
1361.2	35.5	800.2
1363.3	35.5	900.2
1365.4	36.0	1500.3
1367.5	36.0	800.2
1369.6	35.5	900.2
1371.7	36.5	900.2
1373.8	36.0	1000.2
1375.9	36.0	700.2
1378.0	36.0	800.2
1380.1	36.0	1500.3
1382.2	36.5	600.1
1384.3	36.0	1500.4
1386.4	36.0	700.2
1388.6	35.5	800.2
1390.7	36.0	800.2
1392.8	35.5	900.2
1394.9	36.0	1500.3
1397.0	36.0	1000.2
1399.1	35.5	900.2
1401.2	35.0	900.2
1403.4	36.0	900.2
1405.5	36.0	1000.3
1407.6	35.5	900.2
1409.7	35.5	900.2
1411.8	36.0	1000.3
1413.9	36.5	1000.3
1416.0	36.5	900.2
1418.1	35.5	900.2
1420.3	36.5	1500.3
1422.4	36.0	1000.3
1424.5	37.0	700.2
1426.6	35.5	700.2
1428.7	35.0	1500.3
1430.8	36.5	1000.3
1432.9	36.0	900.2
1435.0	37.0	1500.3
1437.1	36.0	700.2
1439.3	37.4	800.2
1441.4	36.5	900.2
1443.5	36.0	900.2
1445.6	36.5	1500.3
1447.7	37.0	1500.3
1449.7	36.5	1500.4
1451.8	36.0	700.2
1453.9	35.0	800.2
1456.1	35.5	1500.3
1458.1	35.5	600.1
1460.2	35.5	600.1
1462.4	37.0	1000.3
1464.5	36.0	1000.3
1466.6	36.0	900.2
1468.7	36.5	700.2
1470.8	35.0	1500.3
1472.9	36.0	1000.3
1475.0	36.0	1500.3
1477.1	36.5	600.2
1479.3	36.0	700.2
1481.4	36.5	800.2
1483.5	36.0	900.2
1485.6	35.0	900.2
1487.7	35.5	900.2
1489.8	36.0	1000.3
1491.9	35.0	700.2
1494.0	35.5	800.2
1496.1	35.0	1500.4
1498.2	36.0	1000.3
