Time	CPU Temperature	CPU Frequency
1048.4	43.3	1500.3
1050.6	42.8	1500.3
1052.7	42.8	1500.3
1054.9	43.8	1500.4
1057.0	43.3	1500.4
1059.2	43.8	1500.4
1061.3	43.3	1500.4
1063.5	43.3	1500.4
1065.6	43.3	1500.3
1067.8	43.3	1500.3
1069.9	43.3	1500.4
1072.1	42.3	1500.4
1074.2	42.3	1500.4
1076.4	43.8	1500.3
1078.5	43.8	1500.4
1080.7	43.3	1500.4
1082.9	43.3	1500.4
1085.0	44.3	1500.3
1087.1	42.3	1500.3
1089.3	42.8	1500.3
1091.4	42.8	1500.3
1093.5	43.8	1500.4
1095.7	43.8	1500.3
1097.8	42.8	1500.3
1100.0	43.3	1500.4
1102.2	43.8	1500.3
1104.3	43.3	1500.4
1106.5	44.3	1500.3
1108.6	43.3	1500.4
1110.8	43.3	1500.3
1112.9	42.8	1500.4
1115.1	42.3	1500.4
1117.2	42.8	1500.3
1119.4	43.3	1500.3
1121.5	43.3	1500.3
1123.7	42.8	1500.4
1125.8	43.3	1500.4
1128.0	42.8	1500.4
1130.1	42.8	1500.4
1132.2	43.3	1500.3
1134.4	43.3	1500.4
1136.5	43.8	1500.4
1138.7	43.8	1500.3
1140.8	43.8	1500.3
1143.0	43.8	1500.4
1145.1	43.3	1500.3
1147.3	43.3	1500.4
1149.4	43.8	1500.3
1151.6	42.8	1500.3
1153.7	42.8	1500.3
1155.9	43.3	1500.3
1158.0	43.3	1500.4
1160.2	43.3	1500.4
1162.3	42.3	1500.3
1164.5	42.8	1500.3
1166.6	43.8	1500.4
1168.8	42.8	1500.3
1170.9	42.8	1500.3
1173.0	43.3	1500.4
1175.2	44.3	1500.3
1177.3	42.3	1500.4
1179.5	43.3	1500.4
1181.6	44.3	1500.4
1183.8	44.3	1500.4
1185.9	42.3	1500.3
1188.0	43.3	1500.3
1190.1	42.8	1500.4
1192.3	43.3	1500.3
1194.4	43.3	1500.3
1196.6	43.8	1500.3
1198.7	43.3	1500.3
1200.9	41.3	900.2
1203.0	39.9	1500.3
1205.1	37.9	1500.4
1207.2	37.0	800.2
1209.3	36.0	1500.3
1211.4	36.5	800.2
1213.5	34.5	900.2
1215.6	35.0	1000.2
1217.8	35.0	800.2
1219.9	34.5	1500.3
1221.9	34.5	800.2
1224.1	33.6	1000.2
1226.2	33.6	700.2
1228.3	34.0	800.2
1230.4	33.6	900.2
1232.5	33.1	1500.4
1234.6	33.6	1500.3
1236.7	31.6	700.2
1238.8	32.1	800.2
1241.0	32.1	1000.3
1243.1	32.6	700.2
1245.2	33.1	1500.3
1247.2	32.6	1500.3
1249.3	31.6	1500.3
1251.4	31.6	800.2
1253.6	32.1	900.2
1255.7	31.1	800.2
1257.8	31.1	800.2
1259.9	32.1	1000.2
1262.0	32.1	800.2
1264.1	32.1	900.2
1266.2	32.1	1500.4
1268.3	31.6	800.2
1270.5	32.1	1000.3
1272.6	31.1	700.2
1274.7	30.6	800.2
1276.8	31.6	1000.2
1278.9	31.1	1000.3
1281.0	31.1	800.2
1283.1	30.1	800.2
1285.3	31.6	1000.2
1287.4	30.6	700.2
1289.5	30.6	700.2
1291.6	31.6	1500.3
1293.7	29.7	1500.3
1295.8	31.1	800.2
1298.0	31.1	1500.3
1300.0	30.6	800.2
1302.1	31.6	900.2
1304.2	30.6	1000.2
1306.4	31.6	900.2
1308.5	31.1	1000.3
1310.6	30.6	700.2
1312.7	31.1	800.2
1314.8	30.6	800.2
1316.9	30.6	1000.3
1319.1	30.1	700.2
1321.2	30.1	800.2
1323.3	30.1	1000.3
1325.4	29.7	700.2
1327.5	30.1	800.2
1329.6	30.6	800.2
1331.7	30.6	900.2
1333.9	30.6	800.2
1336.0	30.6	1000.2
1338.1	30.6	900.2
1340.2	31.1	1000.2
1342.3	30.1	700.2
1344.4	30.1	700.2
1346.6	29.7	800.2
1348.7	30.6	1000.3
1350.8	29.7	700.2
1352.9	30.1	1500.4
1355.0	30.1	1000.3
1357.2	30.1	800.2
1359.3	30.6	800.2
1361.4	30.1	1000.3
1363.5	30.1	700.2
1365.6	31.1	700.2
1367.7	30.1	1500.4
1369.8	31.1	800.2
1371.9	30.1	1000.3
1374.0	31.1	700.2
1376.2	30.6	800.2
1378.3	30.1	1000.3
1380.4	31.1	700.2
1382.5	30.6	800.2
1384.6	31.1	1000.3
1386.7	30.1	1500.3
1388.9	30.1	800.2
1391.0	29.7	1500.4
1393.0	30.1	900.2
1395.2	31.1	1000.3
1397.3	30.6	700.2
1399.4	30.6	800.2
1401.5	30.1	900.2
1403.6	29.7	900.2
1405.7	29.7	800.2
1407.9	29.7	800.2
1410.0	29.2	900.2
1412.1	30.1	900.2
1414.2	30.1	1500.3
1416.3	30.6	700.2
1418.4	31.1	1500.3
1420.5	30.6	1500.3
1422.6	30.6	700.2
1424.7	29.7	800.2
1426.8	30.6	1500.3
1428.9	30.1	800.2
1431.0	29.7	1500.4
1433.1	30.6	800.2
1435.3	30.6	1000.3
1437.4	30.1	1500.4
1439.5	30.1	800.2
1441.6	30.6	1500.4
1443.7	30.6	900.2
1445.8	30.6	1000.2
1448.0	30.6	700.2
1450.1	30.6	900.2
1452.2	31.1	1500.3
1454.3	30.1	800.2
1456.4	30.1	1000.3
1458.5	30.1	1000.2
1460.7	30.1	700.2
1462.8	30.1	800.2
1464.9	31.1	1000.3
1467.0	30.1	1500.3
1469.1	30.6	800.2
1471.2	30.1	900.2
1473.4	30.1	1500.4
1475.5	29.7	700.2
1477.6	30.1	900.2
1479.7	29.7	1000.3
1481.8	29.7	1500.3
1483.9	29.7	700.2
1486.0	32.1	800.2
1488.1	31.1	900.2
1490.2	29.7	900.2
1492.3	30.1	800.2
1494.5	29.2	1500.3
1496.6	30.1	800.2
1498.7	29.7	900.2
