Time	CPU Temperature	CPU Frequency
531.2	62.8	1500.3
533.3	62.3	1500.4
535.5	62.8	1500.3
537.6	62.3	1500.3
539.7	61.8	1500.3
541.8	62.8	1500.3
543.9	62.8	1500.4
546.1	61.8	1500.3
548.2	61.8	1500.4
550.3	62.3	1500.4
552.5	61.3	1500.3
554.6	60.8	1500.4
556.7	62.3	1500.4
558.8	60.8	1500.3
561.0	60.8	1500.4
563.1	62.3	1500.3
565.2	62.3	1500.3
567.3	61.3	1500.3
569.5	60.3	1500.4
571.6	60.8	1500.4
573.7	60.3	1500.4
575.8	60.3	1500.3
578.0	60.3	1500.4
580.1	61.3	1500.3
582.2	60.8	1500.3
584.3	60.8	1500.4
586.5	60.8	1500.3
588.6	59.9	1500.4
590.7	60.3	1500.3
592.8	60.8	1500.3
595.0	60.3	1500.3
597.1	61.8	1500.4
599.2	62.3	1500.4
601.3	60.8	1500.3
603.5	61.3	1500.4
605.6	61.8	1500.4
607.7	62.3	1500.3
609.9	61.3	1500.3
612.0	62.8	1500.3
614.1	62.8	1500.3
616.2	62.3	1500.4
618.4	62.8	1500.3
620.4	61.8	1500.4
622.6	63.3	1500.3
624.7	62.8	1500.3
626.8	61.8	1500.3
629.0	62.8	1500.3
631.1	62.3	1500.4
633.2	63.7	1500.4
635.3	63.3	1500.3
637.5	63.3	1500.3
639.6	62.8	1500.4
641.7	63.3	1500.4
643.8	63.7	1500.4
646.0	63.7	1500.3
648.1	63.7	1500.4
650.2	63.7	1500.3
652.3	64.2	1500.3
654.5	64.7	1500.4
656.6	64.2	1500.4
658.7	64.2	1500.4
660.8	64.2	1500.3
663.0	64.7	1500.4
665.1	64.7	1500.4
667.2	63.7	1500.3
669.4	64.7	1500.3
671.5	64.2	1500.4
673.6	64.7	1500.3
675.8	64.7	1500.4
677.9	65.2	1500.4
680.0	65.2	1500.4
682.2	64.7	1500.3
684.3	65.7	1500.3
686.4	64.2	1500.3
688.6	66.2	1500.3
690.7	65.2	1500.3
692.8	64.7	1500.3
694.9	65.2	1500.4
697.1	66.7	1500.3
699.2	66.2	1500.3
701.3	65.7	1500.4
703.5	65.7	1500.4
705.6	65.7	1500.3
707.7	66.2	1500.3
709.9	65.2	1500.4
712.0	65.7	1500.4
714.1	65.7	1500.3
716.2	66.7	1500.4
718.4	65.7	1500.4
720.5	67.2	1500.4
722.6	66.2	1500.4
724.7	66.7	1500.4
726.9	66.7	1500.3
729.0	66.7	1500.4
731.1	67.2	1500.3
733.2	66.7	1500.3
735.4	66.7	1500.3
737.5	66.7	1500.3
739.6	66.7	1500.3
741.8	67.2	1500.3
743.9	66.7	1500.3
746.0	66.7	1500.4
748.1	67.6	1500.3
750.3	67.6	1500.3
752.4	67.6	1500.3
754.5	68.1	1500.4
756.7	67.6	1500.4
758.8	66.2	1500.4
760.9	67.6	1500.4
763.0	67.2	1500.4
765.1	67.2	1500.3
767.3	67.6	1500.4
769.4	67.6	1500.4
771.5	68.1	1500.4
773.6	68.6	1500.4
775.8	67.6	1500.3
777.9	67.6	1500.3
780.0	68.1	1500.4
782.1	68.6	1500.3
784.3	68.1	1500.4
786.4	69.6	1500.3
788.5	69.1	1500.4
790.7	69.1	1500.3
792.8	69.1	1500.4
794.9	68.1	1500.3
797.1	68.1	1500.3
799.2	68.6	1500.3
801.3	69.1	1500.3
803.4	69.1	1500.3
805.5	68.6	1500.4
807.7	69.6	1500.4
809.8	69.6	1500.3
812.0	69.6	1500.4
814.1	69.1	1500.3
816.2	68.1	1500.4
818.4	70.1	1500.4
820.5	68.1	1500.3
822.6	68.6	1500.4
824.8	69.1	1500.4
826.9	68.1	1500.3
829.0	68.1	1500.4
831.2	68.1	1500.3
833.3	67.6	1500.3
835.4	67.2	1500.4
837.5	67.2	1500.3
839.6	67.6	1500.4
841.8	66.7	1500.3
843.9	66.7	1500.3
846.0	66.7	1500.4
848.2	65.7	1500.4
850.3	65.2	1500.4
852.4	66.2	1500.4
854.5	66.2	1500.3
856.7	65.2	1500.4
858.8	63.7	1500.3
860.9	65.2	1500.4
863.0	64.7	1500.3
865.2	64.7	1500.3
867.3	64.2	1500.3
869.4	64.2	1500.3
871.6	64.2	1500.3
873.7	63.3	1500.4
875.8	63.7	1500.3
877.9	64.2	1500.4
880.1	63.7	1500.3
882.2	63.7	1500.3
884.3	62.8	1500.3
886.5	63.7	1500.3
888.6	62.8	1500.3
890.7	63.3	1500.3
892.8	64.2	1500.3
895.0	63.3	1500.4
897.1	63.3	1500.4
899.2	62.8	1500.4
901.4	62.8	1500.4
903.5	61.8	1500.3
905.7	62.3	1500.3
907.8	61.8	1500.3
910.0	61.8	1500.4
912.1	60.8	1500.3
914.2	61.8	1500.3
916.4	60.8	1500.3
918.5	61.8	1500.4
920.6	61.3	1500.4
922.7	62.3	1500.3
924.9	61.3	1500.3
927.0	62.3	1500.4
929.1	62.3	1500.4
931.2	61.8	1500.3
933.4	61.3	1500.3
935.5	61.3	1500.4
937.6	61.3	1500.3
939.7	59.9	1500.4
941.9	60.3	1500.3
944.0	60.3	1500.3
946.1	60.8	1500.3
948.2	61.3	1500.3
950.4	59.9	1500.3
952.5	60.8	1500.4
954.7	60.3	1500.4
956.8	60.8	1500.4
958.9	61.8	1500.4
961.0	60.8	1500.3
963.2	61.3	1500.3
965.3	62.3	1500.4
967.4	60.8	1500.3
969.5	61.8	1500.3
971.7	61.8	1500.3
973.8	61.8	1500.4
975.9	62.8	1500.3
978.0	62.8	1500.4
980.2	62.8	1500.3
982.3	63.3	1500.3
984.4	62.8	1500.3
986.6	62.8	1500.3
988.7	61.8	1500.3
990.8	63.3	1500.4
992.9	62.8	1500.3
995.1	63.3	1500.3
997.2	62.8	1500.4
999.3	63.3	1500.4
1001.5	63.3	1500.4
1003.6	63.3	1500.4
1005.7	63.3	1500.3
1007.9	63.3	1500.4
1010.0	62.8	1500.3
1012.1	62.8	1500.4
1014.2	64.2	1500.3
1016.3	64.2	1500.4
1018.5	64.2	1500.3
1020.6	62.8	1500.3
1022.7	63.7	1500.4
1024.8	63.7	1500.4
1027.0	64.7	1500.4
1029.1	63.7	1500.3
1031.2	64.7	1500.3
1033.3	64.7	1500.3
1035.4	65.2	1500.4
1037.6	64.2	1500.3
1039.7	64.7	1500.3
1041.8	64.2	1500.3
1044.0	64.7	1500.4
1046.1	64.7	1500.4
1048.2	64.7	1500.3
1050.3	65.2	1500.3
1052.5	64.7	1500.3
1054.6	65.2	1500.3
1056.7	66.2	1500.3
1058.8	65.2	1500.3
1060.9	65.7	1500.3
1063.1	66.7	1500.4
1065.2	65.7	1500.3
1067.3	64.2	1500.3
1069.4	65.7	1500.3
1071.6	65.2	1500.3
1073.7	65.7	1500.4
1075.8	65.2	1500.4
1078.0	66.2	1500.3
1080.1	66.2	1500.4
1082.2	65.7	1500.3
1084.3	65.7	1500.3
1086.4	65.7	1500.3
1088.6	66.7	1500.3
1090.7	65.7	1500.4
1092.8	66.7	1500.3
1094.9	66.7	1500.4
1097.1	66.2	1500.3
1099.2	67.2	1500.3
1101.3	67.2	1500.4
1103.4	66.2	1500.4
1105.6	66.7	1500.3
1107.7	65.7	1500.3
1109.8	65.7	1500.3
1112.0	66.7	1500.4
1114.1	66.2	1500.4
1116.2	67.2	1500.3
1118.3	67.2	1500.4
1120.5	66.7	1500.4
1122.6	67.6	1500.3
1124.7	66.7	1500.3
1126.9	65.7	1500.4
1129.0	67.2	1500.3
1131.1	67.2	1500.3
1133.2	67.6	1500.3
1135.3	67.2	1500.3
1137.5	66.7	1500.4
1139.6	67.6	1500.3
1141.8	67.6	1500.4
1143.9	68.1	1500.3
1146.0	66.7	1500.3
1148.2	68.1	1500.4
1150.3	67.2	1500.4
1152.4	68.1	1500.3
1154.5	67.2	1500.4
1156.7	68.6	1500.4
1158.8	68.6	1500.3
1160.9	68.6	1500.3
1163.1	68.1	1500.4
1165.2	68.1	1500.3
1167.3	67.2	1500.3
1169.5	67.6	1500.3
1171.6	68.1	1500.4
1173.7	68.6	1500.4
1175.9	68.1	1500.3
1178.0	68.1	1500.3
1180.1	68.6	1500.3
1182.3	69.1	1500.3
1184.4	68.1	1500.4
1186.5	68.6	1500.3
1188.6	69.1	1500.3
1190.8	68.1	1500.4
1192.9	68.6	1500.4
1195.0	68.6	1500.3
1197.1	68.6	1500.4
1199.3	69.1	1500.4
1201.4	64.7	700.2
1203.5	62.8	700.2
1205.6	61.8	800.2
1207.7	59.9	700.2
1209.8	59.4	800.2
1211.9	57.9	900.2
1214.0	56.9	600.2
1216.1	57.9	600.2
1218.2	57.4	1000.3
1220.3	56.0	900.2
1222.4	56.0	800.2
1224.5	55.0	900.2
1226.6	55.5	600.2
1228.7	55.5	600.2
1230.8	55.5	600.2
1232.9	55.5	600.2
1235.0	55.0	600.2
1237.1	54.5	600.2
1239.2	54.5	700.2
1241.3	54.0	900.2
1243.4	54.5	900.2
1245.5	54.5	700.2
1247.6	53.5	700.2
1249.7	53.0	600.2
1251.8	55.0	600.2
1253.9	52.5	600.1
1256.0	53.5	900.2
1258.1	53.5	600.1
1260.2	53.5	700.2
1262.3	53.5	700.2
1264.4	53.0	600.1
1266.5	52.5	600.1
1268.7	53.0	800.2
1270.8	52.5	600.2
1272.9	53.5	900.2
1274.9	53.0	800.2
1277.0	53.0	600.2
1279.1	52.1	600.2
1281.2	52.5	800.2
1283.3	53.5	700.2
1285.4	52.1	700.2
1287.5	53.0	600.1
1289.7	53.0	600.2
1291.8	52.1	800.2
1293.9	52.1	800.2
1296.0	51.6	700.2
1298.1	52.5	1000.2
1300.1	52.1	700.2
1302.2	50.6	700.2
1304.3	52.1	800.2
1306.4	51.1	700.2
1308.5	52.1	1500.3
1310.6	52.1	700.2
1312.7	52.1	700.2
1314.8	51.1	700.2
1316.9	51.6	700.2
1319.0	51.6	800.2
1321.1	52.1	1000.3
1323.2	51.6	700.2
1325.3	51.6	700.2
1327.4	52.1	900.2
1329.5	52.1	900.2
1331.6	51.6	600.1
1333.7	51.6	1000.2
1335.8	51.6	600.2
1337.9	51.6	600.1
1340.0	52.1	1000.3
1342.1	51.1	800.2
1344.2	51.1	700.2
1346.3	51.1	600.2
1348.4	50.6	1000.2
1350.5	51.1	900.2
1352.6	51.6	600.1
1354.7	51.6	600.1
1356.8	51.1	1000.3
1358.9	51.6	800.2
1361.0	51.6	1000.2
1363.1	50.6	800.2
1365.2	51.1	800.2
1367.3	51.1	700.2
1369.4	50.6	900.2
1371.5	52.1	900.2
1373.6	50.6	600.2
1375.7	50.1	700.2
1377.8	51.1	700.2
1379.9	51.1	600.1
1382.0	50.6	800.2
1384.1	51.1	800.2
1386.2	50.1	900.2
1388.3	50.6	900.2
1390.4	49.6	700.2
1392.5	51.1	1000.2
1394.6	51.1	900.2
1396.7	51.1	700.2
1398.8	50.6	700.2
1400.9	50.1	600.1
1403.0	50.1	600.2
1405.1	50.6	600.1
1407.2	50.1	600.2
1409.3	50.6	1500.3
1411.3	50.1	600.2
1413.5	50.6	800.2
1415.6	48.7	700.2
1417.7	51.1	700.2
1419.8	49.6	700.2
1421.9	50.6	700.2
1424.0	51.6	600.1
1426.1	50.1	700.2
1428.2	50.1	700.2
1430.3	51.1	700.2
1432.4	50.6	800.2
1434.5	50.1	900.2
1436.5	49.1	600.2
1438.7	51.1	1000.2
1440.8	50.6	700.2
1442.9	50.1	700.2
1445.0	49.6	700.2
1447.0	50.1	600.2
1449.2	50.1	900.2
1451.3	50.1	800.2
1453.3	49.1	600.2
1455.4	50.1	600.1
1457.6	51.1	700.2
1459.7	50.6	800.2
1461.7	50.6	800.2
1463.8	50.6	600.2
1465.9	49.6	600.2
1468.1	49.1	800.2
1470.2	51.1	900.2
1472.2	49.6	800.2
1474.3	49.6	700.2
1476.4	49.6	900.2
1478.5	49.6	600.1
1480.6	50.6	900.2
1482.7	50.1	800.2
1484.8	49.6	1500.4
1486.9	49.6	800.2
1489.0	50.1	700.2
1491.1	49.6	700.2
1493.2	49.6	1500.4
1495.3	50.1	700.2
1497.4	49.6	700.2
1499.5	51.1	600.2
