Time	CPU Temperature	CPU Frequency
1256.8	38.4	800.2
1258.9	37.9	900.2
1261.0	37.4	1000.2
1263.1	37.9	800.2
1265.2	37.4	800.2
1267.3	37.0	800.2
1269.4	37.4	800.2
1271.5	36.5	1500.3
1273.6	38.4	1500.3
1275.7	38.9	600.1
1277.8	37.9	600.1
1279.9	37.4	600.2
1282.1	37.4	700.2
1284.2	37.9	800.2
1286.3	37.9	1500.3
1288.3	37.4	600.2
1290.5	37.9	600.2
1292.6	37.4	600.2
1294.7	37.4	700.2
1296.8	36.5	1500.3
1298.9	36.0	700.2
1301.0	37.0	800.2
1303.1	37.0	800.2
1305.2	36.5	700.2
1307.3	37.0	800.2
1309.4	36.5	800.2
1311.5	35.5	900.2
1313.6	37.0	900.2
1315.7	36.5	1500.3
1317.8	36.5	600.1
1319.9	37.0	600.1
1322.1	36.5	600.1
1324.2	36.5	600.2
1326.3	37.0	700.2
1328.4	37.4	700.2
1330.5	36.0	700.2
1332.6	36.0	700.2
1334.8	37.0	800.2
1336.9	37.0	1500.3
1338.9	37.0	700.2
1341.0	36.5	800.2
1343.1	37.0	900.2
1345.3	35.0	1000.3
1347.4	36.0	700.2
1349.5	35.5	800.2
1351.6	36.5	900.2
1353.7	36.5	900.2
1355.8	37.0	900.2
1357.9	36.5	1000.3
1360.0	37.0	600.2
1362.2	37.4	1500.4
1364.2	36.0	1500.3
1366.3	35.5	600.2
1368.4	35.5	600.2
1370.6	35.5	600.1
1372.7	36.5	800.2
1374.8	36.5	800.2
1376.9	36.5	800.2
1379.0	36.5	800.2
1381.1	36.5	900.2
1383.2	35.5	800.2
1385.3	35.5	700.2
1387.4	36.0	700.2
1389.5	36.0	700.2
1391.7	36.0	800.2
1393.8	36.0	700.2
1395.9	35.5	1500.3
1397.9	37.0	1500.4
1400.0	36.0	800.2
1402.1	36.0	900.2
1404.2	35.5	900.2
1406.3	36.0	700.2
1408.4	36.5	700.2
1410.5	36.0	700.2
1412.7	36.5	800.2
1414.8	35.5	900.2
1416.9	36.5	1000.2
1419.0	35.5	1500.3
1421.1	36.0	700.2
1423.2	36.5	700.2
1425.3	36.0	700.2
1427.4	36.0	700.2
1429.6	36.0	800.2
1431.7	36.0	900.2
1433.8	36.0	1000.2
1435.9	36.0	600.2
1438.0	36.0	1500.4
1440.1	35.5	900.2
1442.2	36.0	900.2
1444.3	37.0	1500.3
1446.4	35.0	700.2
1448.5	37.0	800.2
1450.6	34.5	900.2
1452.7	35.0	900.2
1454.8	35.5	900.2
1457.0	34.0	600.1
1459.1	35.5	700.2
1461.2	37.0	800.2
1463.3	36.5	900.2
1465.4	35.5	900.2
1467.5	35.5	900.2
1469.6	35.5	900.2
1471.7	35.5	1000.3
1473.8	35.5	1000.2
1476.0	35.5	1500.4
1478.1	35.5	700.2
1480.2	35.5	700.2
1482.3	35.5	700.2
1484.4	36.0	800.2
1486.5	36.0	900.2
1488.6	35.0	1000.3
1490.7	35.5	1000.2
1492.9	35.5	700.2
1495.0	34.5	800.2
1497.1	36.0	900.2
1499.2	35.5	900.2
