Time	CPU Temperature	CPU Frequency	Ambient Temperature
412.1	43.3	1500.3	29.1
414.3	44.8	1500.3	29.1
416.5	43.8	1500.4	29.1
418.7	43.3	1500.4	29.1
420.9	44.8	1500.3	29.1
423.1	43.3	1500.4	29.1
425.3	44.3	1500.3	29.1
427.5	44.8	1500.3	29.1
429.6	44.8	1500.3	29.1
431.8	43.8	1500.4	29.1
434.1	43.8	1500.4	29.1
436.2	44.8	1500.3	29.1
438.4	44.8	1500.3	29.1
440.6	44.3	1500.4	29.1
442.8	44.8	1500.3	29.1
445.0	44.3	1500.4	29.1
447.2	43.8	1500.3	29.1
449.4	43.3	1500.4	29.2
451.5	45.2	1500.4	29.1
453.7	44.3	1500.3	29.1
455.9	44.8	1500.3	29.2
458.1	44.3	1500.4	29.2
460.3	45.7	1500.3	29.1
462.6	43.8	1500.4	29.2
464.8	44.8	1500.4	29.2
467.0	44.3	1500.3	29.2
469.2	43.8	1500.4	29.2
471.4	44.3	1500.4	29.2
473.6	45.2	1500.4	29.2
475.8	43.8	1500.4	29.2
478.0	44.8	1500.4	29.2
480.2	43.8	1500.3	29.2
482.4	44.3	1500.3	29.2
484.6	44.3	1500.3	29.2
486.8	45.2	1500.4	29.2
489.0	44.3	1500.4	29.2
491.2	44.8	1500.3	29.2
493.4	45.2	1500.4	29.2
495.5	45.2	1500.3	29.2
497.7	44.8	1500.3	29.2
499.9	43.8	1500.4	29.2
502.1	45.2	1500.3	29.2
504.3	45.2	1500.3	29.2
506.4	44.8	1500.4	29.2
508.6	44.3	1500.4	29.2
510.8	44.8	1500.4	29.2
513.0	45.2	1500.4	29.2
515.2	45.2	1500.3	29.2
517.4	44.8	1500.3	29.2
519.6	44.8	1500.4	29.2
521.8	44.8	1500.3	29.2
524.0	43.3	1500.3	29.2
526.2	43.8	1500.3	29.2
528.4	44.8	1500.4	29.2
530.5	44.3	1500.3	29.2
532.7	44.3	1500.3	29.2
534.9	44.3	1500.4	29.2
537.1	45.7	1500.4	29.2
539.3	44.3	1500.3	29.2
541.5	44.3	1500.3	29.2
543.7	44.8	1500.3	29.2
545.9	44.8	1500.3	29.2
548.1	43.3	1500.3	29.2
550.3	44.3	1500.3	29.2
