Time	CPU Temperature	CPU Frequency	Ambient Temperature
410.4	48.7	1500.4	24.5
412.6	48.7	1500.3	24.5
414.7	48.7	1500.3	24.5
416.9	48.7	1500.3	24.4
419.0	49.6	1500.4	24.4
421.2	48.7	1500.3	24.4
423.4	48.2	1500.4	24.3
425.5	48.7	1500.4	24.3
427.7	49.1	1500.3	24.3
429.8	48.7	1500.4	24.3
432.0	48.7	1500.4	24.3
434.2	48.7	1500.4	24.3
436.3	49.1	1500.3	24.3
438.5	49.1	1500.4	24.3
440.7	49.1	1500.4	24.3
442.8	49.6	1500.3	24.3
445.0	49.1	1500.3	24.3
447.1	49.1	1500.3	24.3
449.3	48.7	1500.4	24.3
451.4	49.1	1500.4	24.3
453.6	48.7	1500.3	24.3
455.8	48.7	1500.4	24.3
457.9	48.2	1500.4	24.3
460.1	50.6	1500.4	24.3
462.3	49.6	1500.3	24.3
464.4	49.1	1500.4	24.3
466.6	50.1	1500.3	24.3
468.7	48.7	1500.4	24.4
470.9	49.1	1500.4	24.4
473.1	49.6	1500.3	24.4
475.2	49.1	1500.3	24.4
477.4	50.6	1500.4	24.4
479.5	49.1	1500.3	24.4
481.7	49.6	1500.3	24.4
483.9	49.6	1500.3	24.4
486.0	49.6	1500.3	24.4
488.2	49.6	1500.3	24.4
490.3	50.6	1500.3	24.4
492.5	49.1	1500.4	24.4
494.6	50.1	1500.3	24.4
496.8	49.6	1500.3	24.3
499.0	49.6	1500.3	24.3
501.1	50.1	1500.3	24.3
503.3	49.6	1500.3	24.3
505.4	50.6	1500.4	24.3
507.6	49.6	1500.3	24.3
509.8	49.1	1500.3	24.3
511.9	49.1	1500.3	24.3
514.1	48.7	1500.3	24.3
516.3	50.1	1500.3	24.3
518.4	50.1	1500.3	24.3
520.6	50.6	1500.4	24.3
522.7	50.6	1500.3	24.3
524.9	49.1	1500.4	24.3
527.1	50.1	1500.3	24.4
529.3	50.6	1500.3	24.4
531.4	50.1	1500.4	24.4
533.6	50.6	1500.3	24.4
535.7	50.1	1500.3	24.4
537.9	51.1	1500.4	24.3
540.1	50.1	1500.3	24.3
542.2	49.6	1500.3	24.3
544.4	50.6	1500.3	24.3
546.5	52.1	1500.3	24.3
548.7	51.1	1500.3	24.3
550.9	51.1	1500.3	24.3
553.0	49.6	1500.4	24.3
555.2	50.6	1500.3	24.3
557.3	50.6	1500.4	24.3
559.5	51.6	1500.3	24.3
561.7	50.1	1500.3	24.3
563.8	50.6	1500.3	24.3
566.0	50.1	1500.3	24.3
568.2	50.1	1500.4	24.3
570.3	50.6	1500.4	24.3
572.5	50.6	1500.3	24.4
574.7	50.6	1500.3	24.4
576.8	51.1	1500.3	24.4
579.0	51.6	1500.4	24.4
581.2	50.6	1500.4	24.4
583.3	50.6	1500.4	24.4
585.5	51.1	1500.4	24.4
587.7	51.1	1500.3	24.4
589.8	51.6	1500.3	24.4
592.0	50.1	1500.4	24.5
594.1	50.1	1500.4	24.5
596.3	50.6	1500.3	24.5
598.4	49.6	1500.3	24.5
600.6	50.6	1500.3	24.5
602.7	51.6	1500.4	24.5
604.9	51.1	1500.4	24.5
607.0	50.6	1500.4	24.5
609.2	50.6	1500.3	24.5
611.4	50.6	1500.4	24.5
613.5	51.1	1500.3	24.5
615.7	50.6	1500.3	24.5
617.8	50.6	1500.3	24.5
620.0	50.6	1500.3	24.5
622.1	50.6	1500.3	24.5
624.3	51.1	1500.4	24.5
626.4	51.1	1500.4	24.5
628.6	51.1	1500.3	24.5
630.8	50.1	1500.3	24.5
632.9	52.1	1500.4	24.5
635.1	51.6	1500.3	24.5
637.2	51.6	1500.3	24.5
639.4	51.6	1500.4	24.5
641.5	52.5	1500.3	24.6
643.7	51.1	1500.3	24.6
645.9	51.6	1500.3	24.6
648.0	50.6	1500.4	24.6
650.2	50.6	1500.3	24.6
652.3	51.1	1500.3	24.7
654.5	52.1	1500.3	24.7
656.7	51.1	1500.3	24.8
658.8	51.6	1500.4	24.8
661.0	50.6	1500.3	24.9
663.1	51.1	1500.4	24.8
665.3	51.1	1500.4	24.8
667.4	51.6	1500.4	24.8
669.6	51.6	1500.3	24.8
671.7	50.6	1500.4	24.8
673.9	50.6	1500.3	24.8
676.1	52.1	1500.4	24.8
678.2	51.6	1500.4	24.8
680.4	50.6	1500.3	24.8
682.6	51.6	1500.3	24.8
684.7	51.1	1500.3	24.7
686.9	51.1	1500.3	24.7
689.1	51.6	1500.4	24.7
691.2	50.6	1500.3	24.6
693.4	50.6	1500.3	24.6
695.5	51.6	1500.3	24.6
697.7	51.6	1500.3	24.6
699.8	51.6	1500.3	24.6
702.0	50.6	1500.4	24.6
704.2	51.6	1500.4	24.6
706.3	50.6	1500.3	24.6
708.5	50.6	1500.4	24.6
710.7	51.1	1500.4	24.6
712.8	51.6	1500.3	24.6
715.0	50.6	1500.4	24.6
717.2	51.1	1500.4	24.6
719.3	52.1	1500.3	24.6
721.5	52.1	1500.3	24.6
723.6	51.1	1500.4	24.6
725.8	50.6	1500.4	24.6
727.9	51.1	1500.3	24.6
730.1	50.6	1500.3	24.6
732.3	51.1	1500.3	24.6
734.4	51.1	1500.4	24.6
736.6	51.1	1500.4	24.6
738.7	50.1	1500.3	24.6
740.9	51.6	1500.3	24.5
743.0	51.6	1500.4	24.5
745.2	51.1	1500.3	24.6
747.3	51.6	1500.3	24.6
749.5	51.1	1500.4	24.6
751.6	50.6	1500.4	24.6
753.8	51.1	1500.3	24.6
756.0	50.1	1500.4	24.6
758.1	51.6	1500.3	24.6
760.3	51.1	1500.4	24.6
762.4	51.6	1500.4	24.6
764.6	50.6	1500.4	24.6
766.7	51.1	1500.4	24.6
768.9	51.6	1500.4	24.6
771.0	51.1	1500.4	24.6
773.2	51.6	1500.3	24.6
775.3	50.6	1500.4	24.5
777.5	51.6	1500.3	24.5
779.7	52.1	1500.3	24.5
781.8	51.1	1500.3	24.5
784.0	51.6	1500.3	24.5
786.1	51.1	1500.4	24.5
788.3	51.6	1500.3	24.5
790.4	50.6	1500.4	24.5
792.6	51.6	1500.3	24.5
794.7	52.5	1500.3	24.5
796.9	50.6	1500.4	24.5
799.1	51.6	1500.4	24.5
801.2	50.1	1500.4	24.5
803.4	50.6	1500.4	24.5
805.5	52.1	1500.3	24.5
807.7	51.6	1500.4	24.5
809.8	51.1	1500.3	24.5
812.0	51.6	1500.3	24.5
814.2	51.1	1500.3	24.5
816.3	52.1	1500.3	24.5
818.5	51.6	1500.4	24.4
820.7	51.1	1500.4	24.4
822.8	50.6	1500.3	24.4
825.0	50.6	1500.3	24.4
827.1	51.6	1500.3	24.4
829.3	51.6	1500.3	24.4
831.4	51.6	1500.4	24.3
833.6	51.1	1500.3	24.3
835.8	51.6	1500.4	24.3
837.9	51.1	1500.3	24.4
840.1	51.1	1500.4	24.4
842.2	50.1	1500.4	24.4
844.4	51.6	1500.3	24.4
846.6	51.1	1500.4	24.4
848.8	51.6	1500.4	24.3
850.9	50.1	1500.4	24.3
853.1	51.6	1500.4	24.3
855.3	52.5	1500.4	24.3
857.4	51.6	1500.4	24.3
859.6	50.6	1500.3	24.4
861.7	50.6	1500.4	24.4
863.9	50.6	1500.4	24.4
866.1	50.6	1500.3	24.4
868.3	51.6	1500.4	24.4
870.4	50.6	1500.4	24.5
872.6	51.6	1500.3	24.5
874.7	51.1	1500.3	24.5
