Time	CPU Temperature	CPU Frequency	Ambient Temperature
0.0	48.2	1000.3	20.3
2.1	47.7	1000.3	20.3
4.3	48.2	700.2	20.3
6.4	48.2	1000.3	20.3
8.6	48.2	900.2	20.3
10.7	48.2	900.2	20.3
12.8	47.7	900.2	20.3
15.0	48.2	800.2	20.3
17.1	46.7	1000.3	20.3
19.2	48.7	800.2	20.3
21.4	47.7	700.2	20.3
23.5	47.7	900.2	20.3
25.7	47.7	900.2	20.3
27.8	48.2	1000.2	20.3
29.9	48.7	900.2	20.3
32.1	48.2	900.2	20.3
34.2	47.7	1000.3	20.3
36.3	47.7	900.2	20.3
38.5	48.2	900.2	20.3
40.6	48.7	700.2	20.3
42.7	47.2	700.2	20.3
44.9	47.7	800.2	20.3
47.0	48.2	1000.3	20.3
49.1	48.2	900.2	20.3
51.3	48.2	900.2	20.3
53.4	47.7	900.2	20.3
55.5	48.2	900.2	20.3
57.7	47.7	1000.3	20.3
59.8	47.7	1000.3	20.3
62.0	48.7	1500.4	20.3
64.1	48.2	800.2	20.3
66.2	48.2	900.2	20.3
68.4	47.7	800.2	20.3
70.5	49.1	1000.3	20.3
72.6	48.7	900.2	20.3
74.8	49.1	700.2	20.3
76.9	48.7	900.2	20.3
79.1	48.2	700.2	20.3
81.2	47.7	900.2	20.3
83.3	47.2	900.2	20.3
85.5	47.7	800.2	20.4
87.6	49.1	900.2	20.3
89.7	47.7	900.2	20.3
91.9	48.2	900.2	20.4
94.0	47.7	900.2	20.3
96.1	48.7	700.2	20.4
98.3	48.7	700.2	20.3
100.4	48.2	800.2	20.3
102.5	47.2	800.2	20.3
104.7	48.2	800.2	20.4
106.8	47.2	900.2	20.4
108.9	47.7	900.2	20.3
111.1	47.7	800.2	20.3
113.2	48.2	1500.4	20.4
115.3	49.1	700.2	20.4
117.5	47.2	900.2	20.4
119.6	48.2	1000.2	20.4
121.8	48.2	900.2	20.3
123.9	48.2	900.2	20.4
126.0	48.2	900.2	20.4
128.2	47.7	900.2	20.4
130.3	47.7	1000.3	20.4
132.4	48.2	900.2	20.3
134.6	48.2	900.2	20.4
136.7	48.2	1000.3	20.4
138.8	48.2	900.2	20.4
141.0	47.7	700.2	20.4
143.1	47.2	800.2	20.4
145.3	47.7	900.2	20.4
147.4	47.2	900.2	20.4
149.5	48.2	800.2	20.4
151.7	48.7	900.2	20.4
153.8	47.7	1000.2	20.4
155.9	47.7	900.2	20.4
158.1	47.2	800.2	20.4
160.2	47.2	900.2	20.4
162.3	48.2	1000.3	20.4
164.5	48.2	800.2	20.4
166.6	48.2	900.2	20.4
168.7	47.7	800.2	20.4
170.9	47.2	800.2	20.4
173.0	48.2	1000.3	20.4
175.1	48.2	900.2	20.4
177.3	47.7	1000.3	20.4
179.4	48.7	900.2	20.4
181.6	47.7	700.2	20.4
183.7	48.2	1000.3	20.4
185.8	47.7	1000.3	20.4
188.0	47.2	800.2	20.4
190.1	47.7	800.2	20.4
192.2	48.2	1000.2	20.4
194.4	47.2	900.2	20.4
196.5	48.2	800.2	20.4
198.7	47.7	1000.3	20.4
200.8	48.7	1000.3	20.4
202.9	48.2	900.2	20.4
205.1	48.2	900.2	20.4
207.2	47.7	900.2	20.4
209.3	46.7	800.2	20.4
211.5	47.7	900.2	20.4
213.6	48.2	800.2	20.4
215.7	48.2	900.2	20.4
217.9	48.2	900.2	20.4
220.0	47.7	1000.3	20.4
222.1	48.2	800.2	20.4
224.3	48.2	1500.3	20.4
226.3	47.7	900.2	20.4
228.5	47.7	1500.3	20.4
230.6	48.2	900.2	20.4
232.8	48.7	900.2	20.4
234.9	48.7	1000.2	20.4
237.0	48.2	900.2	20.4
239.1	48.2	900.2	20.4
241.3	47.7	1000.3	20.4
243.4	48.2	900.2	20.4
245.6	47.7	800.2	20.4
247.7	48.2	900.2	20.4
249.8	48.2	900.2	20.4
252.0	47.7	800.2	20.4
254.1	47.7	1000.3	20.4
256.2	47.2	1000.3	20.4
258.4	48.7	700.2	20.4
260.5	47.7	900.2	20.4
262.7	48.2	900.2	20.4
264.8	48.7	900.2	20.4
266.9	47.7	1000.2	20.4
269.1	47.2	800.2	20.4
271.2	48.2	900.2	20.4
273.3	47.7	900.2	20.4
275.5	48.2	900.2	20.4
277.6	48.7	900.2	20.4
279.7	48.2	900.2	20.4
281.9	47.7	1500.4	20.4
284.0	48.2	1000.2	20.4
286.1	48.7	900.2	20.4
288.3	48.2	1000.3	20.4
290.4	48.7	900.2	20.4
292.6	48.7	800.2	20.4
294.7	48.7	800.2	20.4
296.8	48.2	900.2	20.4
299.0	48.2	800.2	20.4
301.1	51.1	1500.3	20.4
303.3	52.5	1500.4	20.4
305.5	55.0	1500.4	20.4
307.6	55.0	1500.3	20.4
309.8	56.4	1500.3	20.4
312.0	57.4	1500.3	20.4
314.1	58.4	1500.3	20.4
316.3	58.9	1500.3	20.4
318.4	57.4	1500.4	20.4
320.6	58.4	1500.3	20.4
322.8	58.9	1500.3	20.4
324.9	59.4	1500.3	20.4
327.1	59.9	1500.3	20.4
329.3	59.9	1500.4	20.4
331.5	59.9	1500.3	20.4
333.6	60.3	1500.3	20.4
335.8	60.8	1500.3	20.4
338.0	61.3	1500.3	20.4
340.1	59.9	1500.3	20.4
342.3	60.8	1500.4	20.4
344.4	60.3	1500.3	20.4
346.6	60.3	1500.4	20.4
348.8	60.3	1500.4	20.4
350.9	60.8	1500.4	20.4
353.1	60.3	1500.3	20.4
355.3	61.8	1500.3	20.4
357.4	61.3	1500.3	20.4
359.6	60.8	1500.3	20.4
361.8	62.3	1500.4	20.4
363.9	62.3	1500.3	20.4
366.1	62.3	1500.3	20.4
368.2	61.3	1500.4	20.4
370.4	61.3	1500.4	20.4
372.6	63.3	1500.4	20.4
374.8	63.3	1500.4	20.4
376.9	62.3	1500.3	20.4
379.1	62.3	1500.3	20.4
381.3	63.3	1500.3	20.4
383.4	63.3	1500.4	20.4
385.6	62.3	1500.3	20.4
387.8	62.8	1500.3	20.4
389.9	62.8	1500.3	20.4
392.1	63.3	1500.4	20.4
394.3	63.7	1500.4	20.4
396.5	63.3	1500.3	20.4
398.6	62.8	1500.3	20.4
400.8	63.3	1500.3	20.4
403.0	62.8	1500.3	20.4
405.1	64.2	1500.4	20.4
407.3	63.7	1500.4	20.4
409.5	63.7	1500.4	20.4
411.6	63.3	1500.3	20.4
413.8	63.7	1500.4	20.4
416.0	63.3	1500.3	20.4
418.1	64.7	1500.4	20.4
420.3	64.2	1500.3	20.4
422.5	63.3	1500.3	20.4
424.6	65.2	1500.4	20.4
426.8	64.2	1500.4	20.4
429.0	64.7	1500.4	20.4
431.1	64.2	1500.3	20.4
433.3	64.2	1500.4	20.4
435.5	63.3	1500.4	20.4
437.6	65.2	1500.3	20.4
439.8	65.2	1500.3	20.4
441.9	63.7	1500.3	20.4
444.1	64.2	1500.4	20.4
446.3	64.7	1500.4	20.4
448.4	64.7	1500.3	20.4
450.6	64.7	1500.3	20.4
452.8	65.7	1500.3	20.4
454.9	64.7	1500.4	20.4
457.1	65.2	1500.3	20.4
459.3	65.7	1500.3	20.4
461.4	65.7	1500.3	20.4
463.6	66.2	1500.4	20.4
465.8	65.2	1500.4	20.4
467.9	64.7	1500.4	20.4
470.1	65.7	1500.4	20.4
472.3	65.2	1500.4	20.4
474.5	66.2	1500.3	20.4
476.6	65.2	1500.4	20.4
478.8	65.7	1500.3	20.4
481.0	66.2	1500.4	20.4
483.1	66.2	1500.3	20.4
485.3	66.7	1500.3	20.4
487.5	65.7	1500.3	20.4
489.6	67.2	1500.4	20.4
491.8	65.7	1500.4	20.4
493.9	66.2	1500.3	20.4
496.1	66.2	1500.3	20.4
498.3	66.2	1500.4	20.4
500.4	65.7	1500.3	20.4
502.6	66.2	1500.4	20.4
504.8	64.7	1500.3	20.4
506.9	67.2	1500.3	20.4
509.1	66.7	1500.3	20.4
511.3	66.2	1500.3	20.4
513.4	66.7	1500.4	20.4
515.6	66.7	1500.3	20.4
517.8	66.7	1500.4	20.4
519.9	66.7	1500.3	20.4
522.1	66.2	1500.4	20.4
524.2	66.7	1500.3	20.4
526.4	67.2	1500.3	20.4
528.6	67.2	1500.3	20.4
530.7	68.1	1500.4	20.4
532.9	67.2	1500.3	20.4
535.1	67.6	1500.3	20.4
537.2	66.2	1500.4	20.4
539.4	66.7	1500.3	20.4
541.5	67.6	1500.3	20.4
543.7	66.2	1500.3	20.4
545.9	67.6	1500.3	20.4
548.1	66.2	1500.3	20.4
550.3	67.2	1500.4	20.4
552.4	67.2	1500.3	20.4
554.6	67.2	1500.3	20.4
556.8	67.6	1500.3	20.4
558.9	67.2	1500.4	20.4
561.1	68.1	1500.4	20.4
563.3	67.6	1500.4	20.4
565.5	68.1	1500.3	20.4
567.7	67.6	1500.4	20.4
569.8	68.1	1500.3	20.4
572.0	68.1	1500.3	20.4
574.2	68.6	1500.4	20.4
576.3	67.6	1500.3	20.4
578.5	67.6	1500.3	20.4
580.7	67.2	1500.4	20.4
582.9	68.1	1500.3	20.4
585.1	67.6	1500.4	20.4
587.3	67.2	1500.3	20.4
589.5	68.1	1500.3	20.4
591.7	67.6	1500.3	20.4
593.9	67.6	1500.4	20.4
596.1	68.1	1500.3	20.4
598.3	68.6	1500.4	20.4
600.4	68.6	1500.4	20.4
602.6	68.1	1500.4	20.4
604.8	67.6	1500.4	20.4
606.9	68.6	1500.3	20.4
609.1	68.1	1500.4	20.4
611.2	68.6	1500.4	20.4
613.4	68.6	1500.3	20.4
615.6	67.2	1500.3	20.4
617.7	69.1	1500.4	20.4
619.9	67.6	1500.3	20.4
622.1	67.6	1500.4	20.4
624.3	67.6	1500.3	20.4
626.5	68.1	1500.3	20.4
628.7	69.1	1500.3	20.4
630.9	69.1	1500.3	20.4
633.1	68.1	1500.3	20.4
635.2	69.6	1500.3	20.4
637.4	68.6	1500.4	20.4
639.6	68.1	1500.4	20.4
641.7	68.1	1500.4	20.4
643.9	67.6	1500.4	20.4
646.1	67.6	1500.3	20.4
648.3	67.6	1500.3	20.4
650.4	67.2	1500.3	20.4
652.6	66.7	1500.3	20.4
654.7	66.7	1500.4	20.4
